timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191374.744385,mouse_move,,*2734,*1158,
1788191374.7640216,mouse_move,,*2726,*1155,
1788191374.7902815,mouse_move,,*2720,*1154,
1788191374.8110354,mouse_move,,*2713,*1152,
1788191374.8397853,mouse_move,,*2706,*1151,
1788191374.8575819,mouse_move,,*2698,*1151,
1788191374.8694623,mouse_move,,*2691,*1150,
1788191374.9031281,mouse_move,,*2683,*1149,
1788191374.9257214,mouse_move,,*2676,*1148,
1788191374.9481184,mouse_move,,*2670,*1144,
1788191374.966238,mouse_move,,*2666,*1137,
1788191374.9858372,mouse_move,,*2664,*1131,
1788191375.012209,mouse_move,,*2664,*1124,
1788191375.0368867,mouse_move,,*2666,*1118,
1788191375.0534885,mouse_move,,*2670,*1112,
1788191375.0795417,mouse_move,,*2674,*1108,
1788191375.1010203,mouse_move,,*2680,*1104,
1788191375.131723,mouse_move,,*2686,*1102,
1788191375.1562908,mouse_move,,*2692,*1100,
1788191375.1788926,mouse_move,,*2698,*1099,
1788191375.2058282,mouse_move,,*2705,*1099,
1788191375.5126173,mouse_move,,*2711,*1100,
1788191375.5300899,mouse_move,,*2718,*1102,
1788191375.5694528,mouse_move,,*2723,*1105,
1788191375.5821764,mouse_move,,*2727,*1109,
1788191375.611451,mouse_move,,*2732,*1113,
1788191375.6460633,mouse_move,,*2736,*1117,
1788191375.6760395,mouse_move,,*2740,*1121,
1788191375.6979175,mouse_move,,*2745,*1126,
1788191375.7258196,mouse_move,,*2748,*1129,
1788191375.7487204,mouse_move,,*2750,*1134,
1788191375.78237,mouse_move,,*2753,*1139,
1788191375.8005824,mouse_move,,*2755,*1144,
1788191375.8230855,mouse_move,,*2757,*1150,
1788191375.8401997,mouse_move,,*2759,*1155,
1788191375.8654442,mouse_move,,*2761,*1159,
1788191375.8912807,mouse_move,,*2764,*1163,
1788191375.9189954,mouse_move,,*2766,*1168,
1788191375.939169,mouse_move,,*2768,*1173,
1788191375.959884,mouse_move,,*2769,*1178,
1788191376.001952,mouse_move,,*2769,*1183,
1788191376.0316136,mouse_move,,*2768,*1188,
1788191376.0552008,mouse_move,,*2767,*1192,
1788191376.0700388,mouse_move,,*2765,*1197,
1788191376.0948858,mouse_move,,*2763,*1202,
1788191376.1254022,mouse_move,,*2760,*1207,
1788191376.1593273,mouse_move,,*2758,*1211,
1788191376.1823227,mouse_move,,*2755,*1215,
1788191376.1964047,mouse_move,,*2752,*1219,
1788191376.214815,mouse_move,,*2749,*1222,
1788191376.2418938,mouse_move,,*2744,*1227,
1788191376.2681813,mouse_move,,*2740,*1231,
1788191376.2993171,mouse_move,,*2736,*1236,
1788191376.326422,mouse_move,,*2733,*1241,
1788191376.3460565,mouse_move,,*2730,*1248,
1788191376.364197,mouse_move,,*2728,*1254,
1788191376.3815968,mouse_move,,*2727,*1261,
1788191376.4009047,mouse_move,,*2725,*1267,
1788191376.4238055,mouse_move,,*2724,*1275,
1788191376.44576,mouse_move,,*2723,*1283,
1788191376.471472,mouse_move,,*2723,*1291,
1788191376.489282,mouse_move,,*2723,*1299,
1788191376.5098877,mouse_move,,*2723,*1307,
1788191376.51942,mouse_move,,*2725,*1314,
1788191376.5417395,mouse_move,,*2725,*1321,
1788191376.5598981,mouse_move,,*2727,*1329,
1788191376.5767064,mouse_move,,*2728,*1336,
