timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191393.723464,mouse_move,,*2084,*1275,
1788191393.7418325,mouse_move,,*2086,*1275,
1788191393.7574396,mouse_move,,*2089,*1274,
1788191393.7727797,mouse_move,,*2091,*1273,
1788191393.7891412,mouse_move,,*2094,*1273,
1788191393.7989798,mouse_move,,*2096,*1273,
1788191393.813979,mouse_move,,*2099,*1274,
1788191393.8285496,mouse_move,,*2101,*1273,
1788191393.8409083,mouse_move,,*2104,*1273,
1788191393.8556852,mouse_move,,*2107,*1273,
1788191393.8695092,mouse_move,,*2109,*1273,
1788191393.886011,mouse_move,,*2112,*1273,
1788191393.921047,mouse_move,,*2114,*1273,
1788191393.9331713,mouse_move,,*2116,*1272,
1788191393.9436486,mouse_move,,*2119,*1272,
1788191393.9566097,mouse_move,,*2122,*1272,
1788191393.969508,mouse_move,,*2124,*1272,
1788191393.9850132,mouse_move,,*2127,*1272,
1788191393.9934778,mouse_move,,*2129,*1273,
1788191394.0023696,mouse_move,,*2131,*1273,
1788191394.0167913,mouse_move,,*2133,*1272,
